link;brand;warranty;processor;ram;hardDrive;grapCard;capGrapCard;opSystem;screenSize;price
https://www.falabella.com.co/falabella-co/product/120387428/Microsoft-Surface-Laptop-Ryzen-5-5500u-256gb-16gb-Win-10-Pro/120387431;MICROSOFT;1 año;AMD ryzen 5;16GB;256GB;AMD radeon rx vega 3;No aplica;Windows 10 Pro;13;5.999.800
https://www.falabella.com.co/falabella-co/product/12498794/Portatil-HP-Pavilion-x360-Convertible-14-Pulgadas-Intel-Core-i5-8GB-256GB/12498794;HP;1 año;Intel Core i5;8GB;256GB;;No aplica;Windows 10 Home;14 pulgadas;3.679.900
https://www.falabella.com.co/falabella-co/product/66850371/Portatil-hp-14-dq0517la-celeron-n4120-4gb256gb-ss/66850371;HP;12 meses;Intel celeron;4gb;256gb;;No aplica;De fabricante;14 pulgadas;879.900
https://www.falabella.com.co/falabella-co/product/117435853/Portatil-hp-amd-ryzen-5-5500u-ram-4gb+8gb-ssd-256gb/117435855;HP;1 año;AMD ryzen 5;12GB;256GB;Integrada;No aplica;Free dos;14;1.659.000
https://www.falabella.com.co/falabella-co/product/119321935/Portatil-lenovo-Thinkpad-E14-20ra-Core-I5-10210-8-1-Thera-Hdd/119321936;LENOVO;1 año;Intel core i5;8GB;1TB;Intel hd graphics 610;No aplica;Windows 10 Pro;14;3.599.900
https://www.falabella.com.co/falabella-co/product/119329461/Portatil-Acer-Intel-Core-I3-8GB-ram-256GB-SSD-Pantalla-15.6-Pulgadas-Windows-11/119329462;ACER;12 MESES;Intel core i3;8GB;256GB;Intel uhd graphics 600;No aplica;Windows 11;15;1.444.500
https://www.falabella.com.co/falabella-co/product/119370597/PORTATIL-ASUS-INTEL-PENTIUM-GOLD-7505-8GB-DDR4-256GB-SSD-PANTALLA-14-HD-WINDOWS-11/119370598;ASUS;12 MESES;;8GB;256GB;Intel uhd graphics 600;No aplica;Endless os;14;1.230.500
https://www.falabella.com.co/falabella-co/product/118294476/Pc-dell-vostro-3681-sff-core-i3-10100-4gb-1tb-linux/118294477;DELL;12 meses;Otros;;;;;;;1.919.000
https://www.falabella.com.co/falabella-co/product/31868729/Computador-Portatil-Janus-I3-10110U-8Gb-Ssd/31868729;JANUS;12 meses;Intel core i3;8gb;512gb;;No aplica;Windows 10;14 pulgadas;1.516.000
https://www.falabella.com.co/falabella-co/product/120808290/Portatil-Lenovo-Core-I7-1165g7-8gb-128gb-1tb-Nvidia-Mx-2gb/120808292;LENOVO;1 año;Intel core i7;8GB;128GB;No aplica;2GB;Free dos;15;3.739.000
https://www.falabella.com.co/falabella-co/product/32242968/Portatil-Core-I5-8259U-Ram-6Gb-Ssd-256Gb-Lcd-14/32242968;JANUS;12 meses;Intel core i7;8gb;240gb;;No aplica;Windows;16 pulgadas;1.528.000
https://www.falabella.com.co/falabella-co/product/120787700/Portatil-Acer-Ci5-1135-Ram-8Gb-Disco-512SSD-Pantalla-15/120787701;ACER;12 meses;Intel core i5;8GB;512GB;Intel Iris Xe Graphics;No aplica;Free dos;15;1.879.000
https://www.falabella.com.co/falabella-co/product/118502610/PORTATIL-DYNABOOK-PORTEGE-X30L-K1337-Core-i7-512GB-16GB-13.3-FHD-Win-10-Pro/118502612;TOSHIBA;1 año;Intel core i7;16GB;512GB;;;Windows 10;13;6.059.000
https://www.falabella.com.co/falabella-co/product/118184656/Portatil-dell-inspiron-3515-ryzen-5-3450u-15.6-amd-8gb-256gb-ssd/118184658;DELL;1 año;AMD ryzen 5;8GB;256GB;;;Linux;15;1.699.900
https://www.falabella.com.co/falabella-co/product/119528346/Morral-targus-geolite-essential-15,6%E2%80%9D-tsb96001gl/119528348;TARGUS;6 Meses;Otros;30MB;1GB;;;;;77.900
https://www.falabella.com.co/falabella-co/product/119935980/Portatil-Acer-A314-23P-AMD-Ryzen5-7520U-8GB-DDR5-SSD-512GB-14-pulgadas-IPS-Gris/119935981;ACER;12 MESES;AMD ryzen 5;8GB;512GB;AMD Radeon Grafics;No aplica;Linux;14;2.299.000
https://www.falabella.com.co/falabella-co/product/120798624/Portatil-Asus-Vivobook-F415EA-UB51-Core-i5-1135G7-8gb-256gb-SSD-14-Win-10/120798627;ASUS;12 Meses;Intel core i5;8GB;256GB;Intel UHD 630;No aplica;Windows 10 Home;14;2.499.900
https://www.falabella.com.co/falabella-co/product/120800826/Portatil-ASUS-B1400CEAE-EK2216R-Intel-Core-I7-1165G7-SSD-512GB-8GB-14-FHD-Win10/120800829;ASUS;12 MESES;Intel core i7;8GB;512GB;No aplica;;Windows;14;4.999.990
https://www.falabella.com.co/falabella-co/product/119652728/PORTATIL-ASUS-P1412CEA-EK0662X-INTEL-CORE-I5-1135G7-8GB-DDR4-256GB-SSD-PANT14-FHD-WINDOWS-11-PRO/119652729;ASUS;12 MESES;Intel core i5;8GB;256GB;Intel uhd graphics 600;No aplica;Windows 11 Pro;14;2.268.400
https://www.falabella.com.co/falabella-co/product/117435883/Portatil-Hp-Amd-Ryzen-5-5500u-4gb-256gb-Radeon-Vega-14-/117435884;HP;1 año;AMD ryzen 5;4GB;256GB;Integrada;No aplica;Free dos;14;1.529.900
https://www.falabella.com.co/falabella-co/product/120166913/Portatil-Gamer-Asus-Tuf-Core-I5-16gb-512gb-Rtx-3050-Fx516pc/120166915;ASUS;1 año;Intel core i5;16GB;512GB;;4GB;Free dos;15;4.139.000
https://www.falabella.com.co/falabella-co/product/118294464/Portatil-toshiba-dynabook-tecra-a40-g-intel-core-i7-10610-256gb-8gb-14-win-10/118294466;TOSHIBA;;Otros;;;;;;;3.759.900
https://www.falabella.com.co/falabella-co/product/120483501/COMPUTADOR-GAMER-RYZEN-5-5600G-DDR4-8GB-RGB-SSD-512GB-M.2-MONITOR-22/120483503;JANUS;12 meses;;8GB;512GB;;4GB;Windows 10;22;3.135.000
https://www.falabella.com.co/falabella-co/product/66850373/Portatil-hp-ryzen-3-5300u-4gb-256gb-ssd-14-pulgad/66850373;HP;12 meses;Amd ryzen r3;4gb;256gb;;No aplica;De fabricante;14 pulgadas;1.199.000
https://www.falabella.com.co/falabella-co/product/116991545/Portatil-HP-245-G8-AMD-Ryzen-5-5500U-256GB-SSD-8GB/116991546;HP;12 meses;AMD ryzen 5;8GB;256GB;Integrada;No aplica;Free dos;14;1.539.900
https://www.falabella.com.co/falabella-co/product/120321827/Portatil-dell-vostro-3400,-core-i5-11a-gen,-ram-4-gb,-hdd-1-tb,-14-hd/120321829;DELL;12 meses;Intel core i5;4GB;1TB;;;Ubuntu;;1.805.181
https://www.falabella.com.co/falabella-co/product/119528350/Targus-tss932-slipskin,-funda-maletin-hasta-14''-con-asas/119528351;TARGUS;6 Meses;Otros;45KB;No aplica;;;;;45.900
https://www.falabella.com.co/falabella-co/product/116967888/Portatil-Lenovo-ThinkBook-13S-Intel-Core-i5-1135G7-256GB-SSD-8GB/116967889;LENOVO;12 meses;Intel core i5;8GB;256GB;Intel uhd graphics 620;No aplica;Windows 10;13;4.299.900
https://www.falabella.com.co/falabella-co/product/118989853/Portatil-Hp-240-AMD-RYZEN-3-5300U-Ram-8GB-256GB-SSD-14-Windows-10-NEGRO/118989854;HP;1 año;AMD ryzen 3;8GB;256GB;Integrada;No aplica;Windows 10;14;1.369.900
https://www.falabella.com.co/falabella-co/product/117435826/Portatil-asus-m1502-ryzen-5-4600h-ram-24gb-ssd-512gb-huella/117435829;ASUS;1 año;AMD ryzen 5;24GB;512GB;AMD Radeon Grafics;No aplica;Linux;15;2.569.000
https://www.falabella.com.co/falabella-co/product/118341982/Portatil-lenovo-intel-core-i5-8gb-512gb-thinkpad-e15-15.6%E2%80%9D-gen-4-negro/118341983;LENOVO;;Intel core i5;;;;;;;5.099.900
https://www.falabella.com.co/falabella-co/product/120808460/Portatil-Lenovo-Core-I7-1165g7-20gb-128gb-1tb-Nvidia-Mx-2gb/120808461;LENOVO;1 año;Intel core i7;20GB;128GB;No aplica;2GB;Free dos;15;3.849.000
https://www.falabella.com.co/falabella-co/product/120931688/Portatil-Lenovo-Intel-Core-i7-16GB-512GB-Legion-5-15.6%E2%80%9D-Gris/120931689;LENOVO;1 año;Intel core i7;16GB;512GB;;6GB;Windows 11 Home;15;7.299.900
https://www.falabella.com.co/falabella-co/product/116641246/Portatil-Asus-K513EA-Intel-Core-i5-8GB-256GB-SSD/116641247;ASUS;12 meses;Intel core i5;8GB;256GB;Intel uhd graphics 620;No aplica;Endless os;15;4.599.900
https://www.falabella.com.co/falabella-co/product/117168285/Portatil-lenovo-idea-14itl6-core-i3-11va-4gb-1tb/117168287;LENOVO;;Intel core i3;4GB;1TB;;;;;1.399.000
https://www.falabella.com.co/falabella-co/product/116815721/Portatil-asus-expertbook-intel-ci3-10110u-8gb-ram/116815725;ASUS;;Intel core i3;8GB;1TB;Integrada;No aplica;Windows 10;14;1.599.000
https://www.falabella.com.co/falabella-co/product/118247734/Poratil-asus-14-pulg-core-i3-4gb-256ssd/118247735;ASUS;;AMD a4;3GB;;;;Windows 10;;1.350.000
https://www.falabella.com.co/falabella-co/product/119804424/Portatil-Hp-14-pulgadas-dq2520la-Core-I5-1135G7-4Gb-256-Gb-Win-10-Prueba/119804427;HP;12 meses;Intel core i5;;256GB;;;Free dos;14;1.699.900
https://www.falabella.com.co/falabella-co/product/120565934/Portatil-dell-vostro-3405-ryzen-5-8gb-256gb-ssd-14-/120565935;DELL;;AMD ryzen 5;8GB;256GB;;;Linux;;2.099.000
https://www.falabella.com.co/falabella-co/product/120924457/Computador-Portatil-Hp-Intel-Core-i5-1135G7-256Gb-Ssd-12Gb-Ram-14-14-dq2520la/120924458;HP;1 año;Intel core i5;12GB;256GB;Intel Iris Xe Graphics;No aplica;Linux;14;2.814.900
https://www.falabella.com.co/falabella-co/product/116628598/Combo-Portatil-Lenovo-3-14ALC6-RYZEN-5-RAM-8GB-1TB-HDD-14%E2%80%B3-LINUX-ABYSS-BLUE-+-Antivirus/116628600;LENOVO;12 Meses;AMD ryzen 5;8GB;1TB;Integrada;No aplica;Linux;14;2.199.900
https://www.falabella.com.co/falabella-co/product/116641190/Portatil-HP-245-G8-AMD-Ryzen-3-8GB-256GB-SSD-Linux/116641191;HP;;AMD ryzen 3;8GB;256GB;No aplica;No aplica;Free dos;14;1.235.900
https://www.falabella.com.co/falabella-co/product/120850283/Portatil-Dell-Vostro-3420-Intel-Core-I5-1235U/120850284;DELL;1 año;Intel core i5;8GB;512GB;;;Windows 11;;2.999.900
https://www.falabella.com.co/falabella-co/product/120497361/PORTATIL-ASUS-P1412CEA-EK0022X-INTEL-CORE-I5-1135G7-8GB-256GB-PANTALLA-14-WINDOWS-11-PRO-IVA-INCLUIDO/120497362;ASUS;12 meses;Intel core i5;8GB;256GB;;;Windows 11;14;3.399.000
https://www.falabella.com.co/falabella-co/product/116955903/Portatil-Lenovo-E14-1135-CI516GbSsd-512Gb-Win11/116955904;LENOVO;12 meses;Intel core i5;16GB;512GB;Inter Iris Xe;No aplica;Windows 10;14;4.499.000
https://www.falabella.com.co/falabella-co/product/51488872/Portatil-Hp-245-G8-14-Pulgadas-Ryzen-5-12Gb-256Ssd/51488872;HP;1 año;Amd ryzen r5;12gb;256gb;;No aplica;Linux;14 pulgadas;2.299.900
https://www.falabella.com.co/falabella-co/product/120946300/Portatil-Gamer-HP-Victus-15.6-Core-i7-12650H-GeForce-RTX-3050-Ti-16GB-Ram-512GB-SSD/120946301;HP;1 año;Intel core i7;16GB;512GB;;4GB;Windows 11;;5.579.900
https://www.falabella.com.co/falabella-co/product/120466916/Portatil-Lenovo-Core-I3-Ram-20gb-Ssd-512gb-Fhd-Onceava-generacion/120466917;LENOVO;1 año;Intel core i3;20GB;512GB;Integrada;No aplica;Free dos;14;1.739.000
https://www.falabella.com.co/falabella-co/product/39529162/Portatil-Hp-14-Pulgadas-Ryzen-5-5500U-8Gb-256Ssd/39529162;HP;1 año;Amd ryzen r5;8gb;256gb;;No aplica;De fabricante;14 pulgadas;2.299.900
https://www.falabella.com.co/falabella-co/product/119368402/PORTATIL-ACER-INTEL-CORE-I3-1005G1-8GB-DDR4-512GB-SSD-PANTALLA-156-HD/119368403;ACER;12 MESES;Intel core i3;8GB;512GB;Intel uhd graphics 600;No aplica;Free dos;15;1.487.300
https://www.falabella.com.co/falabella-co/product/62771325/Portatil-Acer-16-Pulgadas-Amd-Ryzen-8-Gb/62771325;ACER;12 meses;Qualcomm;8gb;240gb;;No aplica;Windows;16 pulgadas;2.376.900
https://www.falabella.com.co/falabella-co/product/120607940/Portatil-Asus-Core-I5-1135g7-8gb-512gb-Win-11-Pro-Fhd-P1412/120607942;ASUS;1 año;Intel core i5;8GB;512GB;Integrada;;Windows;14;2.599.000
https://www.falabella.com.co/falabella-co/product/119713480/PORTATIL-GAMER-VECTOR-GP66-12UGS-CORE-I7-12700H-512-SSD-16-GB-RTX-3070TI-8-GB-DDR6-15.6-IPS-240-HZ/119713481;MSI;1 año;Intel core i7;16GB;512GB;GeForce RTX 3070 8GB GDDR6;8GB;Windows 11 Home;15;9.499.800
https://www.falabella.com.co/falabella-co/product/120574379/Portatil-asus-b1400ceae-ek2160r-intel-core-i5-1135g7-8gb-256gb-pantalla-14-windows-10-pro-iva-incluido/120574380;ASUS;;Intel core m;8GB;250GB;;No aplica;;;3.999.000
https://www.falabella.com.co/falabella-co/product/120800164/Portatil-dell-ryzen-5-amd-12gb-ssd-256-linux-14-pulgadas-vostro-3405/120800165;DELL;1 Año;;12GB;256GB;AMD Radeon Grafics;No aplica;Ubuntu;14;1.659.000
https://www.falabella.com.co/falabella-co/product/25491753/Portatil-Acer-Ci3-A514-1005g1,-4gbram,-256ssd,-14/25491753;ACER;12 Meses;Intel Core i3;4GB;256GB;;No aplica;Linux;14 pulgadas;1.768.000
https://www.falabella.com.co/falabella-co/product/116624611/Portatil-Lenovo-V14-ARE-Ryzen-7-8Gb-SSD-512GB-14-/116624613;LENOVO;12 meses;AMD ryzen 7;8GB;512GB;;No aplica;Linux;14;2.799.888
https://www.falabella.com.co/falabella-co/product/120858090/Portatil-Asus-M515da-bq1415-Amd-Ryzen-5-8gb-1tb-15,6-Fhd/120858091;ASUS;1 año;AMD ryzen;8GB;1TB;AMD radeon vega 8;No aplica;Linux;15;1.899.000
https://www.falabella.com.co/falabella-co/product/118184653/Portatil-dell-vostro-amd-ryzen-5-3450u-ram-8gb-ssd-512-14-/118184654;DELL;;AMD ryzen 5;8GB;512GB;;;Linux;14;1.919.900
https://www.falabella.com.co/falabella-co/product/117195791/Pc-all-in-one-lenovo-330-20igm/117195794;LENOVO;;Otros;4GB;500GB;;;;19;1.793.900
https://www.falabella.com.co/falabella-co/product/120584728/Computador-Portatil-Acer-A514-53-C34256/120584729;ACER;12 Meses;Intel core i3;4GB;;;;;16;2.583.900
https://www.falabella.com.co/falabella-co/product/120800828/Portatil-Dell-Inspiron-3501-Core-i3-1115g4-8Gb-256gb-SSD-+-1Tb-Win-10-Home/120800832;DELL;12 Meses;Intel core i3;8GB;256GB;;No aplica;Windows 10 Home;15;1.899.900
https://www.falabella.com.co/falabella-co/product/118432816/PORTATIL-HP-245-G8-RYZEN-5-5500U-8GB-RAM-+-256GB-SSD-14-NEGRO/118432817;HP;;AMD ryzen 5;8GB;256GB;;;;14;1.835.900
https://www.falabella.com.co/falabella-co/product/119802456/Portatil-HP-245-G8-Amd-Ryzen-3-5300U-8gb-256ssd-14-Pulgadas/119802457;HP;12 meses;AMD ryzen 3;12GB;256GB;;No aplica;Free dos;14;1.359.900
https://www.falabella.com.co/falabella-co/product/120321820/Portatil-dell-vostro-3405,-procesasor-amd-ryzen-5-3450u-+-combo-de-teclado-y-mouse/120321821;LENOVO;1 año;AMD ryzen 5;8GB;256GB;AMD radeon vega 8;;Linux;;2.000.000
https://www.falabella.com.co/falabella-co/product/118998179/Portatil-Lenovo-Thinkpad-T14-Amd-Ryzen7-Pro-5850-,-Ram16G-,-Disco-SSD-512G,-Windows-10/118998180;LENOVO;1 año;AMD ryzen 7;16GB;512GB;Integrada;No aplica;Windows 10;14;5.799.000
https://www.falabella.com.co/falabella-co/product/10130834/Portatil-Lenovo-S145-Intel-Core-I3-1005G-4Gb-1Tb/10130834;LENOVO;12 meses;Intel core i3;4gb;1tb;;No aplica;Linux;14 pulgadas;1.990.000
https://www.falabella.com.co/falabella-co/product/120466869/Laptop-Lenovo-V-series-V14-g2-alc-Iron-Gray-14-,-Amd-Ryzen-5-5500u-12gb-De-Ram-256gb-Ssd/120466870;LENOVO;12 meses;AMD ryzen 5;12GB;256GB;AMD radeon rx vega 8;No aplica;Free dos;14;2.299.900
https://www.falabella.com.co/falabella-co/product/56485012/Portatil-Hp-14-Pulg-Ryzen5-4Gb-256Gbssd/56485012;HP;12 meses;Amd ryzen r5;4gb;256gb;;;Windows;;1.550.000
https://www.falabella.com.co/falabella-co/product/120995456/Portatil-Asus-Ryzen-5-4600h-Ram-16gb-Solido-512gb-Fhd-Win-10/120995457;ASUS;12 meses;AMD ryzen 5;16GB;512GB;AMD Radeon Graphics;No aplica;Windows 11;14;2.379.900
https://www.falabella.com.co/falabella-co/product/119798687/Portatil-HP-245-G8-Amd-Ryzen-3-5300U-16gb-256ssd-14-Pulgadas/119798688;HP;12 meses;AMD ryzen 3;12GB;256GB;;No aplica;Free dos;14;1.489.900
https://www.falabella.com.co/falabella-co/product/45549700/Portatil-Lenovo-Alc6-14-Pulgadas-Ryzen-3-8Gb-1Tb/45549700;LENOVO;1 año;Amd ryzen r3;8gb;1tb;;No aplica;Linux;14 pulgadas;1.899.900
https://www.falabella.com.co/falabella-co/product/120603005/Portatil-Asus-FX506LHB-HN323-Intel-Core-i5-10300H-Ram-8-gb-ssd-512GB-GTX-1650/120603006;ASUS;1 año;Intel core i5;8GB;512GB;;4GB;Endless os;15;3.419.000
https://www.falabella.com.co/falabella-co/product/118294430/Portatil-hp-probook-440-g9-intel-core-i7-ssd-512gb-16gb-14hd-windows11pro-silver/118294431;HP;12 meses;Otros;;;;;;;6.199.900
https://www.falabella.com.co/falabella-co/product/120788331/Portatil-Asus-Ci5-1135-8Ram-Disco-512SSD-Windows-Kaspersky/120788332;ASUS;12 meses;Intel core i5;8GB;512GB;Intel Iris Xe Graphics;No aplica;Windows 11 Pro;14;2.399.000
https://www.falabella.com.co/falabella-co/product/120240232/Computador-Portatil-Hp-15-ef2507la-Ryzen-5-5500U-8GB-512GB-SSD-WIN-11-Antivirus/120240233;HP;;;8GB;512GB;Integrada;No aplica;Windows 11;15;2.299.000
https://www.falabella.com.co/falabella-co/product/7615274/Portatil-hp-notebook-245-g7-ryzen-3+-kaspersky/7615274;HP;1 A;AMD RYZEN R3;8GB;500GB;;;Windows 10;14 pulgadas;3.500.000
https://www.falabella.com.co/falabella-co/product/34164110/Portatil-Dell-Vostro-14-3400-14-Core-I5-4Gb-1T/34164110;DELL;12 meses;Amd a6;3gb;4tb SSD & 1tb HDD;;No aplica;Linux;14 pulgadas;1.685.000
https://www.falabella.com.co/falabella-co/product/120312353/Portatil-asus-p1412,-core-i5-11a-gen,-ram-4-gb,-hdd-1-tb,-14-hd/120312354;ASUS;12 meses;Intel core i5;4GB;1TB;;;Endless os;;1.817.313
https://www.falabella.com.co/falabella-co/product/117435893/Portatil-lenovo-amd-ryzen-5-5500u-ram-16gb-ssd-500gb-v14-gris/117435894;LENOVO;1 año;Otros;;;;;;;2.199.900
https://www.falabella.com.co/falabella-co/product/120800376/Portatil-ASUS-B1400CEAE-EK3072R-Core-I5-1135G7-SSD-512GB-8GB-14-FHD-Win-10-Pro/120800377;ASUS;12 MESES;Intel core i5;8GB;512GB;No aplica;;Windows;14;3.899.900
https://www.falabella.com.co/falabella-co/product/119934476/Surface-Laptop-5-Core-i5-8GB-256GB/119934478;MICROSOFT;6 meses;;;;;;;;7.500.000
https://www.falabella.com.co/falabella-co/product/117548954/Portatil-Hp-15-ef2500la-AMD-Ryzen-7-5700U-RAM-16GB-SSD-512GB-15-HD-W11-H/117548955;HP;;AMD ryzen 7;16GB;512GB;Integrada;;;15;3.575.900
https://www.falabella.com.co/falabella-co/product/66990445/Portatil-hp-245-g8-amdryzen-5-5500u-8gb-256ssd-14/66990445;HP;12 meses;Amd ryzen r5;8gb;1tb;;No aplica;De fabricante;14 pulgadas;1.624.100
https://www.falabella.com.co/falabella-co/product/117775971/Portatil-Asus-X415EA-EK1182-core-i3-1115g4-Ram-4gb-Ssd-256-Sistema-operativo-endless/117775972;ASUS;12 MESES;Intel core i3;4GB;256GB;Integrada;No aplica;Endless os;14;1.439.000
https://www.falabella.com.co/falabella-co/product/120995564/Portatil-Asus-M515DA-EJ1560-Ryzen-5-3500U-Ram-8gb-Ssd-256+1tb-15,6-Fhd-Endless/120995567;ASUS;1 año;AMD ryzen 5;8GB;1TB;AMD radeon vega 8;2GB;Endless os;15;1.819.000
https://www.falabella.com.co/falabella-co/product/120581108/Portatil-ASUS-P1412CEA-EK0884X-Intel-Core-I7-1165G7-SSD-512-8GB-14-FHD-Win11Pro/120581116;ASUS;12 MESES;Intel core i7;8GB;512GB;;;Windows 11 Pro;14;5.149.900
https://www.falabella.com.co/falabella-co/product/120300546/Portatil-Asus-M1402IA-EK094-Ryzen-5-4600h-16gb-512gb-14-FHD/120300547;ASUS;;AMD ryzen 5;;512GB;;No aplica;;14;2.449.888
https://www.falabella.com.co/falabella-co/product/120418615/PC-Dell-Vostro-3681-SFF-Core-i3-10100-4GB-1TB-18,5''-Corporativo-Windows-10-Pro/120418616;DELL;12 MESES;Intel core i3;4GB;1TB;;;Windows 10;18;2.299.900
https://www.falabella.com.co/falabella-co/product/117435805/Portatil-asus-x415ea-core-i3-1115g4-12gb-ram-256gb-ssd-14-hd/117435806;ASUS;1 Año;Otros;;;;;;;1.619.000
https://www.falabella.com.co/falabella-co/product/120563563/Portatil-Asus-X415ea-Core-I3-1115g4-4gb-Ram-256gb-Ssd-14-Hd/120563565;ASUS;1 año;Intel core i3;4GB;256GB;Integrada;No aplica;Endless os;14;1.499.900
https://www.falabella.com.co/falabella-co/product/42161954/Portatil-Asus-B1400Ceae-14-Corei7-8Gb-512Gb-Ssd/42161954;Asus;12 meses;Amd a8;6gb;500gb;;No aplica;Android tv;14 pulgadas;5.249.888
https://www.falabella.com.co/falabella-co/product/120610616/Computador-Todo-En-Uno-HP-Core-i3-1215u-8-GB-256-GB-SSD-+-Impresora-HP-415/120610617;HP;12 meses;Intel core i3;8GB;8GB;Intel Iris Xe Graphics;;;21;2.699.900
https://www.falabella.com.co/falabella-co/product/118247723/Portatil-asus-14-pulgadas-core-i3-4gb/118247724;ASUS;;AMD a4;3GB;;;;Windows 10;;1.444.500
https://www.falabella.com.co/falabella-co/product/120312366/Portatil-hp-15-gw0017la,-amd-ryzen-3,-ram-8gb,-ssd-256/120312368;HP;;AMD ryzen 3;8GB;250GB;;;Windows 10;;1.642.603
https://www.falabella.com.co/falabella-co/product/117005485/Portatil-HP-15-EF2503LA-AMD-Ryzen-3-5300U-256GB-SSD-4GB/117005486;HP;12 meses;AMD ryzen 3;4GB;256GB;Integrada;No aplica;Windows;15;1.899.900
https://www.falabella.com.co/falabella-co/product/120856700/Portatil-Asus-M515-BQ1237-Ryzen-3-Ram-8gb-Ssd-256-Endless-pantalla-15.6-FHD/120856701;ASUS;1 año;AMD ryzen 3;8GB;256GB;Integrada;No aplica;Endless os;15;1.519.000
https://www.falabella.com.co/falabella-co/product/121040223/Computador-Portatil-ASUS-Zenbook-Intel%C2%AE-Core-i9-16-4K-OLED,-Ram-32GB,-1-TB-SSD,-NVIDIA%C2%AE-3060./121040224;ASUS;12 MESES;Intel core i9;32GB;1TB;GeForce RTX 3060 8GB GDDR6;6GB;Windows 11;16;21.622.900
https://www.falabella.com.co/falabella-co/product/120410281/Laptop-Lenovo-V-series-V14-g2-alc-Iron-Gray-14-,-Amd-Ryzen-5-5500u-8gb-De-Ram-256gb-Ssd/120410282;LENOVO;12 meses;AMD ryzen 5;8GB;256GB;AMD radeon rx vega 8;No aplica;Free dos;14;1.959.989
https://www.falabella.com.co/falabella-co/product/118998132/Portatil-Lenovo-Thinkpad-T14-G3-Intel-Ci5-,-Ram-8G,-Disco-SSD-256G,-Windows-11/118998133;LENOVO;1 año;Intel core i5;8GB;256GB;Integrada;No aplica;Windows 11;14;5.599.000
https://www.falabella.com.co/falabella-co/product/119934649/Surface-Laptop-GO-2-Core-i5-8GB-128GB/119934650;MICROSOFT;6 meses;;;;;;;;5.899.000
https://www.falabella.com.co/falabella-co/product/120608460/Portatil-Asus-Core-I5-1135g7-24gb-512gb-Win-11-Pro-Fhd-P1412/120608461;ASUS;1 año;Intel core i5;24GB;512GB;Integrada;;Windows;14;2.799.000
https://www.falabella.com.co/falabella-co/product/119708074/Portatil-Lenovo-AMD-Ryzen-7-16GB-512GB-IdeaPad-Flex-5-14%E2%80%9D-Azul/119708077;LENOVO;1 año;AMD ryzen 7;16GB;512GB;;;;14;4.499.900
https://www.falabella.com.co/falabella-co/product/13177096/Portatil-lenovo-s340-intel-core-i3-4gb-256gb-ssd/13177096;LENOVO;;Intel Core i3;4GB;256GB SSD &  HDD;;No aplica;Windows 10;14 pulgadas;2.599.900
https://www.falabella.com.co/falabella-co/product/118294410/Portatil-dell-vostro-3405-amd-ryzen-5-3450u-8gb-ram-256g-ssd-14''-windows-10-pro/118294412;DELL;12 meses;Otros;;;;;;;2.059.000
https://www.falabella.com.co/falabella-co/product/120822484/Portatil-Lenovo-AMD-Ryzen-7-12GB-512GB-IdeaPad-1-Azul/120822485;LENOVO;1 año;AMD ryzen 7;12GB;512GB;;;Windows 11;14;2.619.900
https://www.falabella.com.co/falabella-co/product/119757907/Combo-Portatil-HP-240-G8-Core-I5-16gb-256gb-SSD-+-1tb-14%E2%80%B3-Win-10-Pro-+-kaspersky/119757908;HP;12 Meses;;16GB;256GB;Integrada;No aplica;Windows 10 Pro;14;2.799.900
https://www.falabella.com.co/falabella-co/product/10128252/Portatil-acer-a514-intel-core-i3-1005g1-ssd-256gb/10128252;ACER;12 Meses;Intel Core i3;No aplica;256GB SSD & 4GB HDD;;;Windows 10 Home;14 pulgadas;2.599.900
https://www.falabella.com.co/falabella-co/product/119371292/PORTATIL-ASUS-INTEL-CORE-I3-1005G1-4GB-DDR4-256GB-SSD-PANTALLA-14-HD/119371293;ASUS;12 MESES;AMD ryzen 5;8GB;512GB;Intel uhd graphics 600;No aplica;Endless os;15;2.107.900
https://www.falabella.com.co/falabella-co/product/117775984/Portatil-Asus-X415ja-bv2029-core-i3-1005g1-Ram-4gb-Ssd-256-Pantalla-14-/117775986;ASUS;12 MESES;Intel core i3;4GB;256GB;;No aplica;Endless os;14;1.399.000
https://www.falabella.com.co/falabella-co/product/24488630/Portatil-Hp-245-G8-Amd-Ryzen-3-8gb-256gb-Ssd-Linux/24488630;HP;;AMD RYZEN R3;8GB;256GB;;No aplica;Linux;14 pulgadas;1.999.000
https://www.falabella.com.co/falabella-co/product/120491688/Todo-en-uno-Hp-Intel-core-i3-1215U-16GB-SSD-256GB-Freedos-Negro/120491691;HP;12 meses;Intel core i3;8GB;8GB;Intel Iris Xe Graphics;;;21;2.359.900
https://www.falabella.com.co/falabella-co/product/118294450/Pc-corporativo-lenovo-thinkcentre-v35s-07ada-sff-ryzen-5-ssd-512gb-8gb-win-11pro/118294451;LENOVO;12 meses;Otros;;;;;;;4.599.900
https://www.falabella.com.co/falabella-co/product/67126191/Portatil-Janus-I3-10110U-Ram-8Gb-Ssd-1Tb-Lcd-14/67126191;JANUS;12 meses;Intel core i3;8gb;1tb;;No aplica;Windows 10;14 pulgadas;1.464.000
